fencer_id,fencer_name,gender,weapon,tournament_name,event_id,event_name,date,seed,place,field_size,rating
100272079,ROE Finnegan,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",162,127,182,C24
100250404,KANG Evan R.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",103,123,182,B24
100175402,KUSHKOV Daniel,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",124,52,182,B24
100222187,HOLZ Daniel,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",27,21,182,A24
100209839,GONZALEZ Emilio A.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",33,7,182,A24
100176373,JI Cody Walter,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",2,3,182,A24
100146330,SILBERZWEIG Jordan H.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",3,1,182,A24
100211381,"MORRILL, William",M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",15,6,219,A23
100359733,HO Ian,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",114,109,219,A23
100309283,ROBINSON William,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",51,130,219,B23
100241554,MICLAUS Justin,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",79,53,219,A23
100292468,GUFFEY Christopher,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",175,56,219,C23
100259519,EYBELMAN Ariel,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",143,191,219,B23
100278401,POFF Kainoa,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",210,209,219,C23
100202286,WANG Eric Y.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",116,112,219,A23
100175692,DODRILL Grant,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",34,54,219,A23
100201682,SHOMAN Zachary,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",76,21,219,A23
100319997,ANDREEV Ilia,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",63,14,219,A22
100161656,BENAVRAM Lev C.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",14,2,219,A23
100176373,"Ji, Cody Walter",M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",4,35,255,A24
100283358,SOWERS Samuel,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",80,210,255,B24
100223712,YAP Kah Kai (Cayden),M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",229,171,255,C24
100196903,PAN Jack (Yuxiang),M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",72,57,255,A23
100243030,DENBROEDER Ronald (Mackie),M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",149,97,255,B24
100245381,CORTEZ Christopher,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",157,208,255,B24
100168131,HOLMES Aiden G.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",160,106,255,B24
100222187,HOLZ Daniel,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",23,7,255,A24
100290621,ENGEL Peter,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",111,91,182,B24
100277800,TIAGI George,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",163,175,182,C24
100201460,SHOMAN Noah,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",53,36,182,A24
100280613,CHUNG Connor,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",107,141,182,B24
100271096,DUDNICK Christian,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",164,180,182,C24
100256767,REN James,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",56,70,182,B24
100194437,KWALWASSER Eric,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",59,118,182,A24
100149850,ESCUETA Tony V.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",8,49,182,A23
100228032,CHTERENTAL Alex,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",123,18,182,B24
100185156,CALLAHAN Jaden P.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",20,10,182,A23
100204722,WANG Robert,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",11,6,182,A24
100176373,"Ji, Cody Walter",M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",13,3,219,A23
100292339,KANG Evan,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",206,165,219,C23
100231485,YANG Richard,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",141,79,219,B23
100200270,FIELDS Matthew S.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",74,183,219,C23
100205554,JIANG Anthony,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",52,22,219,A23
100228798,SHIPITSIN Alexander,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",179,203,219,C23
100100464,BERKAY Deniz,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",218,111,219,C22
100147031,GREENBAUM Maxwell H.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",83,54,219,B23
100232256,WANG Nicolas,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",120,11,219,A23
100091470,THOMPSON Khalil A.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",11,8,219,A23
100146330,SILBERZWEIG Jordan H.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",22,1,219,A23
100181633,HOTHA Nikhil,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",166,114,182,C24
100313004,CHEN Samuel,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",113,176,182,B24
100224468,ERMAKOV Semeon,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",106,111,182,B24
100250693,CRAIG Samuel,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",51,108,182,B23
100241554,MICLAUS Justin,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",58,24,182,A23
100223333,BYON Julian,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",76,127,182,C23
100081549,WALKER Dalton F.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",19,50,182,A22
100161938,NAZLYMOV Andrei,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",5,20,182,A24
100198836,KOGAN Ben,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",28,13,182,A24
100256388,WU Roger (Mengke),M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",10,3,182,A24
100163023,GREENBAUM Ian L.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",149,176,219,B23
100213427,PENG Bryan,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",105,117,219,A23
100160550,LIANG Connor,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",86,60,219,A23
100160059,DHINGRA Gian K.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",43,16,219,A23
100244752,SCHARDINE James,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",217,178,219,C22
100168805,FENG Leo,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",33,114,219,A23
100147468,PRIEST Leighton K.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",28,52,219,B23
100256388,WU Roger (Mengke),M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",29,26,219,A23
100101923,DOLEGIEWICZ Filip,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",7,5,219,A23
100228373,GHAYALOD ansh,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",140,77,255,B24
100186840,BAUER Hank E.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",68,142,255,C24
100193187,MEHAN Nicholas,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",161,155,255,B24
100116237,RIGGINS Littleton K.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",221,233,255,C24
100150186,BERRIO Carter E.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",86,31,255,A23
100220868,DOARES Andrew,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",242,230,255,C24
100152984,HARVEY Nicholas J.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",131,122,255,A22
100224468,ERMAKOV Semeon,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",101,42,255,A24
100201460,SHOMAN Noah,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",81,18,255,A24
100161656,BENAVRAM Lev C.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",2,13,255,A24
100148880,"Lilov, Neil",M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",9,5,182,A23
100193624,BABAYEV Gabriel A.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",46,28,182,A24
100259580,YAO JINTAO,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",100,101,182,A23
100264130,KROON Lucas,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",154,142,182,C24
100100464,BERKAY Deniz,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",117,136,182,B24
100216694,HOLZ William A.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",63,44,182,A23
100269386,WANG Justin,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",172,179,182,C23
100193187,MEHAN Nicholas,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",122,124,182,B24
100216766,PATIL Aaryan A.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",98,31,182,A23
100232256,WANG Nicolas,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",14,14,182,A24
100148880,"Lilov, Neil",M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",17,27,219,A23
100216789,ZUBATIY Samuel,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",49,92,219,A22
100236011,WANG William,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",177,214,219,C23
100288337,GLOZMAN Justin,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",214,91,219,C23
100219463,MARGULIES William,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",147,116,219,B23
100182548,LINDHOLM Oliver S.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",111,93,219,A23
100209225,KIM Shaun M.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",20,38,219,A23
100124757,SARON Mitchell S.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",2,7,219,A23
100199425,WESLER Logan A.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",177,228,255,B23
100211788,QIU Nathan,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",54,21,255,B24
100150766,LIMB Matthew G.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",130,87,255,A22
100297121,KO Zuriel,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",250,224,255,C24
100306021,KIM Theodore,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",199,219,255,C24
100169820,DECK Tyson,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",159,181,255,B24
100223000,BYON Adrian,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",175,82,255,B23
100161938,NAZLYMOV Andrei,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",7,34,255,A24
100159157,BERMAN Luca,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",63,25,255,A24
100251814,ZENG Noah,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",127,18,182,B24
100309344,TENG MATTHEW,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",89,81,182,A23
100216474,MEDVEDEV Michail D.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",144,138,182,B22
100200323,TANN Justin,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",74,131,182,A21
100236554,MAHAPATRA SAMARTH,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",182,171,182,C23
100155191,FREYRE DE ANDRADE Elian R.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",35,155,182,B23
100192962,MATTOO Deven,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",171,121,182,C23
100234448,PATEL Rayn,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",102,51,182,B24
100223978,LIN Nick,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",176,32,182,C23
100185156,"Callahan, Jaden",M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",30,28,219,A23
100162098,YEN Darren,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",35,30,219,A22
100161536,CHAVES Matthew J.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",162,196,219,B22
100211896,BROU Inkosi,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",99,135,219,B23
100219739,HU Christopher,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",155,81,219,B23
100144263,BONSELL Vance,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",221,192,219,C22
100166403,ATANASSOV Vasil V.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",94,29,219,A23
100186421,CHAN Matthew,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",53,85,219,A22
100100320,COHEN Josef A.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",9,35,219,A23
100090555,DODDO Andrew,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",4,3,219,A23
100209839,"Gonzalez, Emilio",M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",19,3,255,A24
100180825,ZHOU Matthew R.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",134,94,255,A21
100203437,ATWOOD Griffin,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",210,124,255,C24
100297112,STAMIS Kyle,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",239,144,255,C24
100175692,DODRILL Grant,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",59,88,255,A24
100310631,FERRARO Pietro,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",95,252,255,A24
100240524,BRANDT Jaden,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",169,183,255,B24
100174040,LEE Aydan J.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",35,109,255,A23
100201682,SHOMAN Zachary,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",21,48,255,A24
100319997,ANDREEV Ilia,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",14,29,255,A22
100213414,PAN Jerry,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",38,12,255,B23
100229463,DESROSIERS Olivier,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",117,6,255,A23
100292468,GUFFEY Christopher,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",75,57,182,A24
100163023,GREENBAUM Ian L.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",142,116,182,B23
100211788,QIU Nathan,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",130,27,182,B23
100276145,NGUYEN Anthony,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",183,160,182,C23
100192534,SO Hananiah,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",21,39,182,A23
100251330,RAMANAN Govind,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",88,171,182,A23
100284969,LI Yiwei,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",85,110,182,A24
100205287,LEE Justin,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",40,29,182,A23
100209225,KIM Shaun M.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",7,12,182,A24
100209839,"Gonzalez, Emilio",M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",29,39,139,A24
100266098,PASTORE LIU Vince,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",71,108,139,A24
100250693,CRAIG Samuel,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",110,32,139,B23
100242539,YAN William,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",91,71,139,B24
100185028,YANG Ziyi,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",52,93,139,B22
100204722,WANG Robert,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",11,24,139,A24
100297335,VAROQUA Nalby,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",123,103,139,C24
100216725,LIM William J.,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",57,13,139,A23
100209839,"Gonzalez, Emilio",M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",38,41,219,A23
100198836,KOGAN Benjamin,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",27,46,219,A23
100170562,BERGER Oliver,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",92,50,219,B22
100223520,VENU Ram,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",219,219,219,C22
100162999,JOHNSON Langston C.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",166,103,219,B22
100283358,SOWERS Samuel,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",101,157,219,C23
100251814,ZENG Noah,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",156,138,219,B23
100140529,GEFELL Andrew P.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",39,100,219,B22
100192826,CHON Taylor A.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",16,25,219,A23
100149850,"Escueta, Tony",M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",16,67,255,A23
100246246,LAUB William,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",244,232,255,C24
100247614,LINCOURT Arthur,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",170,226,255,B24
100161536,CHAVES Matthew J.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",92,73,255,A24
100270968,ZHEXUAN yu,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",214,152,255,C24
100230913,NOBLE Colin,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",61,123,255,A23
100276145,NGUYEN Anthony,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",137,150,255,B24
100081748,SIERADZKY Dawson,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",191,63,255,B21
100209338,HONG Steven,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",48,158,182,C24
100331000,CHABENAT Guillaume,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",156,96,182,C24
100292312,KATZ Ryan,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",175,133,182,C23
100714743,MAYER SHEPARD Julian,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",116,107,182,B24
100159157,BERMAN Luca,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",62,80,182,A24
100246690,JOO Jeein,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",83,90,182,A24
100149850,"Escueta, Tony",M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",9,18,139,A23
100201109,MCCARTHY Gabriel,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",69,31,139,A24
100175377,ROSBERG Dashiell W.,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",112,137,139,B23
100249221,SAVOY Luca,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",131,74,139,C23
100270036,MUNGUIA Nathan,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",89,107,139,B24
100241554,MICLAUS Justin,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",49,75,139,A23
100136603,STATEN-LUSTY Silas J.,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",32,83,139,B23
100201460,SHOMAN Noah,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",44,53,139,A24
100162098,YEN Darren,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",39,3,139,A22
100149850,"Escueta, Tony",M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",18,18,219,A23
100239028,VAID Luke,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",82,179,219,B23
100320103,YAN Kevin,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",211,175,219,C23
100247680,PRIMUS Nazir,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",47,44,219,B23
100300463,FOX Gavin,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",176,206,219,C23
100242679,BARRETO Elliott,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",145,88,219,B23
100259580,YAO JINTAO,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",112,78,219,A23
100150186,BERRIO Carter E.,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",67,106,219,A23
100150467,NOBLE Daniel,M,saber,January NAC,21152,Div I Men's Saber,"January 5, 2024",125,59,219,A21
100081549,"Walker, Dalton",M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",27,11,255,A22
100297982,WANG Daniel,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",103,76,255,A24
100277244,SAHAY Kenji,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",127,50,255,A23
100219739,HU Chris,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",50,104,255,A24
100606625,HOWELL Casper,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",204,193,255,C24
100237643,ANAND Rohan,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",179,249,255,B23
100240060,BEITEL Noah,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",257,237,255,C23
100313004,CHEN Samuel,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",155,108,255,B24
100193624,BABAYEV Gabriel A.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",33,47,255,A24
100166403,ATANASSOV Vasil V.,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",22,24,255,A24
100298616,HONG Rubin,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",41,8,255,B22
100249221,SAVOY Luca,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",179,120,182,C23
100223000,BYON Adrian,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",135,156,182,B23
100140529,GEFELL Andrew P.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",73,77,182,B22
100245463,KILARI Krish,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",90,131,182,A23
100094652,MICHELL Bailey,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",128,143,182,B23
100174040,LEE Aydan J.,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",36,65,182,A23
100296172,NG Jonathan,M,saber,National Championships and July Challenge (Summer Nationals),25112,Div I Men's Saber,"June 30, 2024",153,87,182,C24
100081549,"Walker, Dalton",M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",19,21,139,A22
100288337,GLOZMAN Justin,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",140,76,139,C23
100155901,JEFFORDS Alexander,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",60,101,139,A24
100183595,SHAHZAD Azlan A.,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",62,118,139,B23
100273592,KIM ELIJAH,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",95,95,139,B24
100205554,JIANG Anthony,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",23,40,139,A23
100179318,LIN Daniel,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",104,105,139,B23
100236469,CHEN Jonathan,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",115,112,139,C24
100230309,SHIRPAL Oleksandr,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",76,46,139,A23
100201682,SHOMAN Zachary,M,saber,Division 1/Parafencing National Championships + April NAC,23883,Div I Men's Saber,"April 25, 2024",27,16,139,A24
100128727,"Te Velde, Noah",M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",29,10,255,A21
100298004,ZHOU Grant,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",196,246,255,C24
100229599,STURN Oliver,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",48,185,255,B24
100245463,KILARI Krish,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",106,146,255,A24
100227683,XU William,M,saber,October NAC,26581,Div I Men's Saber,"October 6, 2024",183,54,255,B23
